"","A","B","C"
"seq27540",5.91807037717243e-20,0.00722716681917717,0.992772833180823
"seq27541",1.82645356683934e-12,0.999999849816142,1.50182031915467e-07
"seq27542",1.13566460373204e-21,0.999983195930133,1.68040698672478e-05
"seq27543",1.17805859635203e-19,0.984389785593125,0.015610214406875
"seq27544",4.77693575875691e-44,1.26691711700644e-30,1
"seq27545",3.53423471537452e-09,0.999999956036116,4.0429649438782e-08
"seq27546",1.37428754141668e-13,0.999384552773174,0.000615447226689175
"seq27547",4.26198403429132e-16,0.0593939978328239,0.940606002167176
"seq27548",2.49078042236566e-12,0.997031380206846,0.00296861979066296
"seq27549",5.98342740230925e-11,0.999962104559525,3.78953806402666e-05
"seq27550",1.589676842772e-16,0.999999999613985,3.86014953539839e-10
"seq27551",1.12780125293636e-22,0.975986914677558,0.0240130853224422
"seq27552",5.60374720369811e-14,0.980305219530398,0.0196947804695464
"seq27553",1.46847667786155e-22,0.994717913009306,0.00528208699069363
"seq27554",1,7.88467922019137e-18,5.80919579310583e-23
"seq27555",1.30155521560324e-08,0.657107364793801,0.342892622190646
"seq27556",1.90102140060847e-20,0.999903435814544,9.65641854563921e-05
"seq27557",9.75118368713329e-18,0.580923391474672,0.419076608525328
"seq27558",4.94474525776843e-18,0.997927919053625,0.00207208094637524
"seq27559",8.65994074143009e-22,0.0417194694372862,0.958280530562714
"seq27560",8.42168766749823e-23,3.8248709955425e-05,0.999961751290045
"seq27561",2.0834278304971e-16,0.991458984143816,0.008541015856184
"seq27562",5.4361104034955e-17,0.999999927270446,7.27295542024222e-08
"seq27563",1.21913978421658e-23,0.927358091725432,0.0726419082745678
"seq27564",7.02353261002202e-18,0.661742553698588,0.338257446301412
"seq27565",9.03063605222079e-08,0.999999827598802,8.20948376724789e-08
"seq27566",1.22347017285658e-13,0.999999275792122,7.24207755348351e-07
"seq27567",2.9429737918263e-17,0.999999999981879,1.81205695514238e-11
"seq27568",4.20262637279317e-17,0.999998938046225,1.06195377529392e-06
"seq27569",9.50126165114015e-16,0.999999701754625,2.98245373761691e-07
"seq27570",3.04405223513535e-18,0.999999992178441,7.8215591135422e-09
"seq27571",4.01240999506532e-26,0.877383160975779,0.122616839024221
"seq27572",1.4274972744124e-13,0.989072935951853,0.0109270640480043
"seq27573",1.19754248809042e-18,0.773018242276477,0.226981757723523
"seq27574",7.42582966685225e-23,0.963146358140012,0.0368536418599876
"seq27575",0.999999999999998,2.17405029804015e-15,1.6974112622793e-23
"seq27576",3.27615692139973e-25,0.00460717047432613,0.995392829525674
"seq27577",2.34874409479354e-18,0.999589607082268,0.000410392917731763
"seq27578",7.044022637414e-14,0.999999939938314,6.00616156892756e-08
"seq27579",4.38925629232246e-19,0.0364247219078,0.9635752780922
"seq27580",1.74158668982687e-30,1,2.27426743826338e-16
"seq27581",2.14594413085808e-08,0.999835190214335,0.000164788326223466
"seq27582",3.54407644771888e-09,0.999999996455922,1.57623867741002e-15
"seq27583",1.25315520619795e-25,0.000384520433913553,0.999615479566086
"seq27584",1.96136112443415e-17,0.97321699464174,0.0267830053582596
"seq27585",9.47844282892111e-07,0.999997584181324,1.46797439310478e-06
"seq27586",9.42666532406712e-13,0.999999999999057,8.49655275525346e-20
"seq27587",5.64480546866016e-19,0.999997292826465,2.70717353512914e-06
"seq27588",2.65159129809687e-15,0.999997647636598,2.35236339941077e-06
"seq27589",2.92507020672298e-24,0.739261642908725,0.260738357091275
"seq27590",3.58366327011029e-09,0.884309191305396,0.115690805110941
"seq27591",2.34603536819221e-15,0.999950349848305,4.96501516923404e-05
"seq27592",2.79292343257409e-15,0.834066369198695,0.165933630801302
"seq27593",2.09000536451628e-24,0.678313180709099,0.321686819290901
"seq27594",5.24178650097133e-17,0.999543128697794,0.0004568713022062
"seq27595",6.565464847925e-22,0.990053987318573,0.00994601268142668
"seq27596",7.14490430488213e-18,0.421300821341447,0.578699178658552
"seq27597",8.69303143657685e-12,0.999997161234912,2.83875639502416e-06
"seq27598",1.51264749239657e-12,0.99999993152148,6.84770076983332e-08
"seq27599",4.66611040749234e-22,0.0815247647556848,0.918475235244315
"seq27600",4.90623849835535e-20,0.943484391318845,0.056515608681155
"seq27601",1.95575026490021e-15,0.999999305671779,6.94328219583949e-07
"seq27602",6.36659976070384e-19,0.999999557453383,4.42546617079066e-07
"seq27603",2.95834103129778e-14,0.999999895268466,1.04731503918471e-07
"seq27604",3.87949467919612e-22,0.935449050894638,0.0645509491053622
"seq27605",6.57497931655355e-06,0.999993425010104,1.05797403277231e-11
"seq27606",1.71250358391189e-09,0.999888945543128,0.000111052744368699
"seq27607",1.13436051611324e-07,0.999999886563887,6.1702883758557e-14
"seq27608",1.18264396682212e-05,0.0695023897656175,0.930485783794714
"seq27609",2.56269201759302e-29,1.37677958938776e-05,0.999986232204106
"seq27610",1.30141688533782e-16,0.276699023222033,0.723300976777967
"seq27611",2.33138179466922e-17,0.586961356387703,0.413038643612297
"seq27612",5.19935465043159e-24,0.989102001511489,0.0108979984885113
"seq27613",1.82717588093278e-15,0.999998318205406,1.68179459198423e-06
"seq27614",1.67338276427559e-09,0.999999998326617,6.45264314830499e-17
"seq27615",4.55416713016931e-27,0.0385040466403258,0.961495953359674
"seq27616",6.64034896353268e-20,0.0133571191661536,0.986642880833846
"seq27617",7.04257459477921e-17,0.999999938740393,6.12596072954469e-08
"seq27618",0.000593448790849614,0.999406551184098,2.5052824423359e-11
"seq27619",2.04345057107709e-27,0.452425294628822,0.547574705371178
"seq27620",2.25955589358212e-21,0.998384419112408,0.00161558088759213
"seq27621",8.30585282299943e-21,0.000798310537754537,0.999201689462245
"seq27622",1.97186462275202e-16,0.99984514819481,0.000154851805190236
"seq27623",5.121441007495e-18,0.545141026100347,0.454858973899653
"seq27624",1.20072270978002e-12,0.996653121472557,0.00334687852624188
"seq27625",0.999999999999758,2.42268441090969e-13,1.0727963678315e-17
"seq27626",1.91476209915451e-20,0.0695854929885838,0.930414507011416
"seq27627",3.65757637939896e-14,0.927261761665465,0.0727382383344984
"seq27628",1,4.26462061378705e-16,2.45905533733639e-20
"seq27629",4.14921402016834e-19,0.962605899032629,0.0373941009673708
"seq27630",1.54208256530543e-23,0.381963586726672,0.618036413273328
"seq27631",4.66333141028633e-15,0.834870016175557,0.165129983824439
"seq27632",2.93048536249264e-11,0.999890659897848,0.000109340072846889
"seq27633",7.98228628635445e-16,0.999999754187992,2.45812006980552e-07
"seq27634",0.999999999999998,2.01157637550807e-15,3.45989304276693e-20
"seq27635",1.41955300175195e-21,0.990174732780735,0.00982526721926488
"seq27636",6.75294949010263e-16,0.979470816818813,0.0205291831811868
"seq27637",1.0396641517709e-24,3.89800193189734e-05,0.999961019980681
"seq27638",2.715704493997e-23,0.95313992855696,0.0468600714430404
"seq27639",3.69342107836645e-18,0.999999999371599,6.28401024295645e-10
"seq27640",1.60396563483649e-16,0.999999998974403,1.02559710635722e-09
"seq27641",1.55804703312789e-15,0.918157898049337,0.0818421019506611
"seq27642",9.5691998819653e-11,0.999999479981775,5.19922533463486e-07
"seq27643",8.96568990220629e-13,0.993922422455453,0.00607757754365011
"seq27644",3.56614235200762e-06,0.999996045166755,3.88690892858827e-07
"seq27645",1.45958997976946e-21,0.790496332275853,0.209503667724147
"seq27646",4.24875180076818e-17,0.999890228629434,0.000109771370566084
"seq27647",1.13224623678997e-22,0.0206043175216683,0.979395682478332
"seq27648",1.31147375040378e-25,0.442257807864762,0.557742192135238
"seq27649",2.2896411931587e-14,0.999998278308998,1.72169097931636e-06
"seq27650",9.65420171890623e-18,0.957768762231146,0.0422312377688537
"seq27651",0.000282455981056955,0.96913727863232,0.0305802653866227
"seq27652",7.07651544622176e-18,0.999858455026636,0.000141544973364344
"seq27653",0.999999994348024,5.65197593856661e-09,3.5980663582146e-23
"seq27654",1,1.01466222268221e-20,7.21976273602913e-24
"seq27655",6.35762922818551e-07,0.995902133035997,0.0040972312010803
"seq27656",1.87477127964495e-12,0.999999899474651,1.00523474275e-07
"seq27657",9.1690899867324e-15,0.989422696030511,0.0105773039694798
"seq27658",2.1936419601623e-19,0.00685580050744356,0.993144199492557
"seq27659",1.86984902440758e-13,0.937881201966993,0.0621187980328203
"seq27660",2.94784305018258e-13,0.000411753221053079,0.999588246778652
"seq27661",4.69607775446814e-12,0.999999452538841,5.47456462750886e-07
"seq27662",5.72914514108759e-23,0.954868686898321,0.0451313131016792
"seq27663",6.4476831271253e-19,0.987142948915074,0.012857051084926
"seq27664",0.0226368765736333,0.977363123426367,2.46508189473744e-23
"seq27665",9.57830341612906e-14,0.999476627735563,0.000523372264340961
"seq27666",1.28340103905113e-15,0.999999952713718,4.72862805563327e-08
"seq27667",1.43515379397147e-18,0.894667843339573,0.105332156660427
"seq27668",5.71200365760696e-15,0.54344076412467,0.456559235875324
"seq27669",4.97700061834825e-18,0.999659621424888,0.000340378575112145
"seq27670",1.64682583353261e-20,0.998982365237753,0.00101763476224718
"seq27671",7.87052181966456e-15,0.9999900931145,9.90688549219831e-06
"seq27672",3.69752742081389e-16,0.99865274922733,0.00134725077266998
"seq27673",3.4615328979509e-23,0.123188745123005,0.876811254876995
"seq27674",1.1817968116178e-16,0.424862219281408,0.575137780718592
"seq27675",3.6250748191049e-15,0.995942485928381,0.00405751407161553
"seq27676",1.35220015396569e-18,0.99999999327656,6.72343986196337e-09
"seq27677",1.68566616337638e-18,0.0394779414969208,0.960522058503079
"seq27678",1.31543817069648e-16,0.990979316972205,0.00902068302779462
"seq27679",1,4.76818089069358e-18,1.42784625806625e-21
"seq27680",3.97443569422953e-24,0.771395550073071,0.228604449926929
"seq27681",9.30370022251685e-16,0.999999844904151,1.55095847719202e-07
"seq27682",6.6286775803722e-13,0.00121265588807842,0.998787344111259
"seq27683",1.80531806031044e-27,9.26492041125789e-07,0.999999073507959
"seq27684",3.31545150061608e-17,0.999894005265109,0.000105994734890875
"seq27685",3.92557983236692e-21,0.00931267578992688,0.990687324210073
"seq27686",1.17072901774764e-26,1.04680346359909e-05,0.999989531965364
"seq27687",2.63883339986802e-24,0.00155365815774089,0.998446341842259
"seq27688",2.31360320856133e-22,0.00121281207342197,0.998787187926578
"seq27689",1.19589174688614e-10,0.999989991413248,1.0008467162581e-05
"seq27690",9.11686178955296e-16,0.999375697569129,0.000624302430869813
"seq27691",1.93949904458469e-15,0.999988943766312,1.10562336858287e-05
"seq27692",1.66300513050464e-16,0.982142779196317,0.0178572208036827
"seq27693",3.89706884447676e-16,0.999972752225267,2.72477747321271e-05
"seq27694",3.94020164775636e-25,0.444122644063216,0.555877355936784
"seq27695",0.999999999999796,1.90145160676434e-13,1.40242448804875e-14
"seq27696",2.05750590445391e-17,0.0320026167779922,0.967997383222008
"seq27697",2.41065293251188e-19,0.999494457188684,0.000505542811316186
"seq27698",4.37342976088287e-16,0.999999999790169,2.09830488943791e-10
"seq27699",3.12955040294535e-15,0.90146315928909,0.0985368407109073
"seq27700",1.17296048376992e-15,0.968560227775402,0.0314397722245964
"seq27701",1.63291103610184e-24,0.565003653942357,0.434996346057643
"seq27702",5.25823160823021e-27,0.924595678806828,0.0754043211931716
"seq27703",3.13262771022378e-17,0.999474660705125,0.000525339294874981
"seq27704",3.28515342432138e-20,0.999231998451583,0.000768001548417341
"seq27705",2.25734051262157e-27,0.999996202583504,3.79741649589276e-06
"seq27706",2.23734520541359e-12,0.999994281815757,5.71818200548269e-06
"seq27707",1.32527921978043e-17,0.0139180317337181,0.986081968266282
"seq27708",1.67499231085296e-31,0.00321775265366852,0.996782247346332
"seq27709",1.54306409786537e-06,0.991183455811849,0.00881500112405368
"seq27710",3.5891666352701e-12,0.999999628509935,3.71486476182702e-07
"seq27711",4.31122873772815e-12,0.99994107253517,5.89274605188179e-05
"seq27712",2.2886620584127e-15,0.943131808121498,0.0568681918784993
"seq27713",1.94701532671976e-18,0.999997756275044,2.24372495558942e-06
"seq27714",5.77290363747861e-16,0.000520790193037439,0.999479209806962
"seq27715",6.48516344691174e-22,0.00167704206749969,0.9983229579325
"seq27716",4.80254974689977e-23,0.999999743016208,2.56983792163625e-07
"seq27717",8.19193081185549e-16,0.999998583662894,1.4163371057173e-06
"seq27718",4.59384273977389e-18,0.189602884512851,0.810397115487149
"seq27719",5.27789564481018e-14,0.999999999999947,2.45150160043574e-17
"seq27720",1.79915635761443e-10,0.999999999819935,1.4905979481538e-13
"seq27721",1.19025735394565e-16,0.999992893553766,7.1064462337649e-06
"seq27722",7.48408129621264e-17,0.999405098975168,0.00059490102483168
"seq27723",5.18562468221379e-20,0.667821955145275,0.332178044854725
"seq27724",4.35848603675152e-19,0.998942578608133,0.00105742139186677
"seq27725",1.7682744556416e-18,0.991870348794302,0.00812965120569772
"seq27726",2.32979014076546e-16,0.999980304945358,1.96950546418817e-05
"seq27727",5.03775355064234e-17,0.999999763405598,2.36594402227672e-07
"seq27728",1.42315831883036e-13,0.311075259785112,0.688924740214746
"seq27729",7.87077410860497e-23,0.999570020128424,0.000429979871575806
"seq27730",6.63400177083921e-15,0.999999864698564,1.35301429439216e-07
"seq27731",1.48246489928896e-23,0.986584697304266,0.0134153026957341
"seq27732",1.57143644721264e-17,0.996278782671492,0.00372121732850834
"seq27733",1.43265899046331e-19,0.999999999866573,1.3342668479124e-10
"seq27734",4.94852784107252e-17,0.999999997141314,2.85868554012397e-09
"seq27735",5.05095263335407e-23,0.221919239097464,0.778080760902536
"seq27736",2.60011990364225e-14,0.999999982997516,1.70024577990031e-08
"seq27737",9.99890997225204e-09,0.000765413363208687,0.999234576637881
"seq27738",1.50727425773541e-12,0.970831813647473,0.0291681863510195
"seq27739",3.2414649017936e-20,0.160642184870093,0.839357815129907
"seq27740",3.34908206808959e-30,5.54664342725189e-05,0.999944533565728
"seq27741",1.83407108647852e-25,0.00214175206682394,0.997858247933176
"seq27742",1.31220629196302e-15,0.999999994802432,5.1975664509762e-09
"seq27743",1.60678074274592e-10,0.993733586542297,0.00626641329702468
"seq27744",1.14297793445319e-18,0.0205905562832328,0.979409443716767
"seq27745",4.64895377664011e-20,1.75396935325218e-10,0.999999999824603
"seq27746",6.27832194509908e-17,0.623167037540927,0.376832962459073
"seq27747",7.21634860180146e-19,0.762767947454173,0.237232052545827
"seq27748",5.47396980705117e-17,0.994293140964951,0.00570685903504845
"seq27749",2.56290414214438e-09,0.902065064525406,0.0979349329116896
"seq27750",7.00333373441254e-22,0.00094586947673292,0.999054130523267
"seq27751",4.41435650720788e-12,0.928790636779822,0.0712093632157634
"seq27752",7.19919005204462e-10,0.999999999280071,1.01110664134188e-14
"seq27753",3.79913162887729e-19,0.999999996553671,3.44632929009544e-09
"seq27754",4.20685578750295e-15,0.0232867124703782,0.976713287529618
"seq27755",1.25992674131933e-23,0.716350372733146,0.283649627266854
"seq27756",3.34528862025804e-08,0.999999938479333,2.80677804714937e-08
"seq27757",1.68383881819731e-21,0.999762482734365,0.000237517265634799
"seq27758",3.81051407082954e-26,0.0852814581154979,0.914718541884502
"seq27759",1,8.4984102310165e-22,9.72986401517667e-26
"seq27760",2.86607578684184e-17,0.999999919263253,8.07367472222746e-08
"seq27761",1.33790502488554e-20,0.391474118981174,0.608525881018826
"seq27762",0.99999999999917,8.30146306543999e-13,3.36284080511109e-18
"seq27763",4.29170792244284e-20,0.786087142716412,0.213912857283588
"seq27764",1.62587790263753e-12,0.999991428297233,8.5717011411953e-06
"seq27765",3.91479407394984e-09,0.999999979831506,1.62536999425996e-08
"seq27766",7.37789378433842e-15,0.999997669410804,2.33058918821624e-06
"seq27767",1.08613213462009e-16,0.998974027362097,0.00102597263790325
"seq27768",6.41873742270878e-16,0.999938440537837,6.15594621622733e-05
"seq27769",1.00968778489813e-16,0.999451270870078,0.000548729129921732
"seq27770",1.6057868999836e-24,0.988843697919963,0.0111563020800365
"seq27771",2.53820260874317e-25,0.729652422556507,0.270347577443493
"seq27772",6.78691889243931e-17,0.999998745771991,1.25422800864369e-06
"seq27773",2.54539164352281e-19,0.996705075525986,0.00329492447401402
"seq27774",1.91562648747323e-06,0.999997476958306,6.07415206839755e-07
"seq27775",8.40294917371287e-26,0.00453160356592628,0.995468396434074
"seq27776",0.99989637314643,0.000103626853200341,3.69670494711472e-13
"seq27777",0.00159255422948787,0.998170547602675,0.000236898167837332
"seq27778",9.25894839189076e-20,0.106914289040279,0.893085710959721
"seq27779",1.11122770197816e-11,0.999790322976899,0.000209677011989006
"seq27780",7.32164491288497e-14,0.999998745749263,1.25425066414099e-06
"seq27781",6.03225676760544e-19,0.997605398849802,0.00239460115019823
"seq27782",6.31408209000874e-14,0.949905032850295,0.0500949671496418
"seq27783",6.52585052227619e-14,0.999865118428073,0.000134881571861232
"seq27784",4.72317220133301e-29,3.15903450021531e-06,0.9999968409655
"seq27785",1.34998305610052e-13,0.954941347826978,0.0450586521728869
"seq27786",1.16993483000109e-10,0.997661677032558,0.00233832285044834
"seq27787",0.999962210322395,3.77836732890193e-05,6.00431616858305e-09
"seq27788",1.99313861962177e-11,0.999999965435597,3.45444712944616e-08
"seq27789",8.83778023980888e-16,0.353182845255607,0.646817154744392
"seq27790",1.5317625914783e-13,0.435483657506821,0.564516342493025
"seq27791",2.21500854378385e-14,0.0810721736029341,0.918927826397044
"seq27792",6.00724641899387e-14,0.975411640451368,0.0245883595485717
"seq27793",6.24995403484008e-15,0.999988943821281,1.10561787129038e-05
"seq27794",0.999999999992188,7.80869508361637e-12,3.1304790732578e-15
"seq27795",2.70922215701912e-26,1,1.65172986552524e-21
"seq27796",1.51206073146126e-26,3.59033434750798e-08,0.999999964096656
"seq27797",1.08074886941388e-14,0.999986913887882,1.30861121075169e-05
"seq27798",9.18058567100321e-13,0.999660183274519,0.000339816724562654
"seq27799",2.67199808189918e-23,0.99947702125719,0.000522978742810327
"seq27800",2.14129725455543e-08,0.999999692608341,2.85978686928192e-07
"seq27801",2.41427885702101e-10,0.999967829649219,3.21701093526869e-05
"seq27802",8.95284388911445e-19,0.751160506584971,0.248839493415029
"seq27803",1.09496184942647e-16,0.999999998745976,1.25402329819419e-09
"seq27804",9.00030309585095e-22,0.975760358370398,0.0242396416296022
"seq27805",2.65893676813779e-11,0.999990841634,9.15833941040085e-06
"seq27806",5.35353071301726e-19,0.832530823018485,0.167469176981515
"seq27807",1.1777995800863e-21,0.999999999247086,7.52913519631109e-10
"seq27808",4.83328352936466e-17,0.999668282449801,0.000331717550198756
"seq27809",2.44069061746675e-19,0.999958156067272,4.18439327284119e-05
"seq27810",1.95729421463809e-16,0.966963079571541,0.0330369204284592
"seq27811",2.31881388611623e-08,0.996509876141431,0.00349010067043032
"seq27812",4.90419294420994e-14,0.999439254129964,0.000560745869987069
"seq27813",2.41593266844426e-06,0.999262584915992,0.000734999151339101
"seq27814",8.81920872327846e-28,0.126141626388901,0.8738583736111
"seq27815",3.14897190954641e-14,0.999601972138454,0.000398027861514688
"seq27816",2.60197279736646e-15,0.999999412780293,5.87219704591453e-07
"seq27817",6.95046200864766e-18,0.946366966896934,0.0536330331030657
"seq27818",8.10386983567838e-08,0.996450719869756,0.00354919909154569
"seq27819",7.93699870946187e-06,0.999992061136495,1.86479552637974e-09
"seq27820",1.20684105201811e-14,0.637518502199671,0.362481497800317
"seq27821",6.15203410548141e-17,0.99995583377254,4.41662274603628e-05
"seq27822",4.1998181594447e-20,0.963174394106367,0.0368256058936331
"seq27823",0.999999999999996,3.47316982125401e-15,3.10115178582259e-20
"seq27824",5.04353891169032e-25,0.694391807085815,0.305608192914185
"seq27825",1.91909678102433e-19,0.297266169257377,0.702733830742623
"seq27826",0.99999999998947,1.05299174463746e-11,1.46649797332914e-18
"seq27827",1.83413796543735e-17,0.999999372937688,6.27062312220186e-07
"seq27828",1.66450478047745e-20,0.0141768075334185,0.985823192466581
"seq27829",5.41281786520859e-22,0.999473124748893,0.000526875251107391
"seq27830",0.999999999999914,8.65469885639944e-14,2.40537823638823e-28
"seq27831",4.36310719118685e-26,0.996317283743563,0.00368271625643689
"seq27832",2.61771730457273e-19,0.952510358054539,0.0474896419454611
"seq27833",1.19099892259179e-14,0.999749366522755,0.000250633477232653
"seq27834",1,5.89761830270685e-23,1.68232989277217e-25
"seq27835",6.67258399177468e-22,0.953636998116075,0.0463630018839249
"seq27836",2.24719614486535e-15,0.999933014431432,6.69855685657304e-05
"seq27837",5.81600532783849e-11,0.999621011164703,0.000378988777136992
"seq27838",0.999964114408966,3.58855910340103e-05,3.46677116255675e-16
"seq27839",8.96520349062087e-11,0.999973920325469,2.60795848785351e-05
"seq27840",3.4322141680873e-15,0.0842997516209057,0.915700248379091
"seq27841",2.79501024586521e-12,0.999996234137744,3.76585946106891e-06
"seq27842",0.000890346021108922,0.999109653428565,5.50325837807134e-10
"seq27843",3.76356401087684e-16,0.800358244199811,0.199641755800188
"seq27844",3.82753824797974e-27,0.901476858728235,0.0985231412717654
"seq27845",9.143073990836e-10,0.999284079295678,0.000715919790014147
"seq27846",1.27219949018117e-12,0.999996933287682,3.06671104533028e-06
"seq27847",4.62818411065967e-10,0.999999832145521,1.67391660489313e-07
"seq27848",4.31495108887079e-16,0.999999693222178,3.06777821629785e-07
"seq27849",2.57802191233655e-23,0.976205205856137,0.0237947941438634
"seq27850",1,5.82209531265233e-22,6.71053870721779e-23
"seq27851",1.45409034157911e-22,5.73180032103911e-05,0.99994268199679
"seq27852",3.88909419723705e-18,0.983919578912212,0.016080421087788
"seq27853",1.67103412532331e-19,0.575195004404908,0.424804995595092
"seq27854",9.85409928776934e-15,0.999993758545886,6.24145410447787e-06
"seq27855",1.81760663090453e-20,0.00124298763792519,0.998757012362075
"seq27856",3.67644341759985e-13,0.999998202773449,1.79722618289121e-06
"seq27857",0.99999999999999,1.01655743311704e-14,2.89144290242684e-17
"seq27858",4.58553481738189e-18,0.999919795366592,8.02046334079883e-05
"seq27859",2.30581829089497e-15,0.999621274172975,0.00037872582702291
"seq27860",3.22991692838778e-24,0.999877091069739,0.000122908930260514
"seq27861",1.28226239039121e-14,0.481855128391455,0.518144871608532
"seq27862",3.07060052124352e-17,0.172479932820847,0.827520067179153
"seq27863",6.75807868735154e-18,0.0043552850228713,0.995644714977129
"seq27864",1.21957005784954e-14,0.998106364634728,0.00189363536525965
"seq27865",1.26549021833276e-23,0.627663066541495,0.372336933458505
"seq27866",1.23987845346786e-11,0.519619291358258,0.480380708629343
"seq27867",1.69388630506326e-11,0.999997782672039,2.21731102181412e-06
"seq27868",7.34545899885191e-24,0.976191839889179,0.0238081601108211
"seq27869",7.28212765441782e-12,0.999994689250942,5.31074177563793e-06
"seq27870",1.34144526327192e-27,0.000216245602394951,0.999783754397605
"seq27871",0.999999999999926,7.43999312264296e-14,1.61667955318085e-21
"seq27872",1.60137040564318e-11,0.999999918476565,8.15074216428534e-08
"seq27873",2.22458354924155e-14,0.999999282147931,7.17852046499467e-07
"seq27874",6.54672085331667e-16,0.778489462735609,0.22151053726439
"seq27875",2.21210827675392e-16,0.999996264099563,3.73590043720864e-06
"seq27876",1.96968753862016e-21,0.0013459980610192,0.998654001938981
"seq27877",2.0630310024576e-17,0.99998137029247,1.86297075299052e-05
"seq27878",9.15348849315987e-13,0.546318346779954,0.453681653219131
"seq27879",7.70423964072596e-16,0.999983387067041,1.66129329581427e-05
"seq27880",3.11092792001107e-22,0.000156925843453833,0.999843074156546
"seq27881",2.21249763764815e-19,0.983148248003954,0.0168517519960458
"seq27882",3.44762677040646e-26,0.520316126265269,0.479683873734731
"seq27883",7.61636220476805e-15,0.78275827552942,0.217241724470573
"seq27884",0.0288508467806227,0.93575254547963,0.0353966077397474
"seq27885",5.99768234509249e-14,0.999572951493274,0.000427048506666057
"seq27886",1.05750316411991e-13,0.998019192742389,0.00198080725750541
"seq27887",1.5360905547661e-16,0.949838949021606,0.050161050978394
"seq27888",2.29228239660007e-14,0.988122054581976,0.0118779454180015
"seq27889",1,2.64650426452156e-18,6.23202213295689e-24
"seq27890",2.70109372789352e-21,0.76625870854943,0.23374129145057
"seq27891",0.00178746094541714,0.998212539054578,4.61011914332198e-15
"seq27892",6.79746349481938e-21,0.759260065156018,0.240739934843982
"seq27893",2.57344267625076e-21,0.156086964239071,0.843913035760929
"seq27894",2.6832509003233e-21,0.946479219815774,0.0535207801842262
"seq27895",2.42613878130676e-12,0.998854215843266,0.00114578415430811
"seq27896",7.63642423427004e-34,7.91527280733777e-13,0.999999999999209
"seq27897",2.2502008466164e-11,0.999999999977498,4.29421011340817e-19
"seq27898",2.53113895751671e-26,0.958350583130038,0.0416494168699624
"seq27899",1.95208540950626e-10,0.974902219495256,0.025097780309536
"seq27900",4.02664642830682e-15,0.936373874469628,0.0636261255303682
"seq27901",8.00375307851295e-19,0.999411635244467,0.00058836475553324
"seq27902",2.47631611075942e-21,0.999253503249632,0.000746496750368232
"seq27903",9.49072709530165e-23,0.994384626964499,0.0056153730355014
"seq27904",2.46025833069132e-16,0.306272786987439,0.693727213012561
"seq27905",6.98575916586269e-22,1.99608623213231e-06,0.999998003913768
"seq27906",2.04164971789262e-11,0.978826130979899,0.0211738689996847
"seq27907",0.999999999999998,2.22508231088766e-15,1.92601712196921e-19
"seq27908",1.57201942762116e-21,0.985226292081966,0.0147737079180343
"seq27909",2.61847192301448e-25,0.999750682825166,0.000249317174834275
"seq27910",4.33861251954757e-15,0.00518864193619665,0.994811358063799
"seq27911",2.0045800518736e-13,0.998940704285891,0.00105929571390842
"seq27912",7.96044083920499e-16,0.999945661327955,5.43386720440286e-05
"seq27913",0.999999999948544,5.14556366686233e-11,2.53101765739578e-21
"seq27914",1.82396240727667e-16,0.999506715248308,0.000493284751691996
"seq27915",9.13719302454042e-26,0.999999931978625,6.80213744860729e-08
"seq27916",6.04496301536643e-22,0.999999120717659,8.79282340927611e-07
"seq27917",1.17947430897067e-18,0.976285776458893,0.0237142235411065
"seq27918",7.76687096143767e-06,0.999751626998742,0.000240606130296531
"seq27919",1.17369726661447e-23,0.622582489129055,0.377417510870945
"seq27920",2.61619335871188e-18,0.999999987799504,1.22004962432683e-08
"seq27921",3.73415237974787e-26,0.00210463351677656,0.997895366483223
"seq27922",3.26581897318046e-17,0.99266786196688,0.00733213803312005
"seq27923",1.24122734218177e-18,0.999998307427771,1.692572228899e-06
"seq27924",1.00277631932134e-19,0.956686989634122,0.0433130103658778
"seq27925",4.42531339719837e-19,0.713932978738173,0.286067021261827
"seq27926",9.17783970583075e-09,0.838811822599171,0.161188168222989
"seq27927",2.62558189475686e-20,0.0149996397768661,0.985000360223134
"seq27928",7.13747715499825e-18,0.0702857563246808,0.929714243675319
"seq27929",3.34300102913256e-19,0.0421699431634522,0.957830056836548
"seq27930",3.58831870745354e-22,0.434717773383932,0.565282226616068
"seq27931",1.0085787465793e-23,0.000164892083630612,0.999835107916369
"seq27932",5.77730868447861e-22,0.993118985937027,0.00688101406297349
"seq27933",1.93549836739602e-24,0.39265324248139,0.60734675751861
"seq27934",1.92454698522986e-14,0.996990957569097,0.00300904243088408
"seq27935",8.76638528332426e-19,0.859083534671461,0.140916465328539
"seq27936",1.96798440102936e-14,0.998605444743665,0.0013945552563156
"seq27937",6.89347001380989e-24,0.00112848702605335,0.998871512973947
"seq27938",5.00098076548024e-20,0.98162736981474,0.0183726301852597
"seq27939",3.0637537855939e-13,0.999995433407159,4.56659253429328e-06
"seq27940",2.01713045952078e-16,0.634259963816008,0.365740036183992
"seq27941",1.69176529435074e-24,0.999994754930763,5.2450692374864e-06
"seq27942",1,1.62445212925547e-17,4.1608344458354e-20
"seq27943",8.66024866651644e-09,0.999992689004271,7.30233547980169e-06
"seq27944",2.54462130788502e-12,0.99952325434982,0.000476745647635609
"seq27945",4.32130405791699e-23,0.0959032099710304,0.90409679002897
"seq27946",2.54325969600726e-22,0.976283974634688,0.0237160253653124
