name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PfIGH-CR14_KNG77255,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-216.07949707495519,-205.64482049366296,-205.64482049366296,-205.64482049366296,-205.64482049366296,-238.02162228360564,-205.64482049366296,-226.9316229892312,-223.67266144876203,-228.68896555128296,-190.08603249802346,-213.53102253781518,-201.49535767008146,-201.62196482909994,-219.98562007574816,-233.89191408897582
PfIGH-CR14_KNG73994,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-291.18841121050207,-289.7321462972859,-289.7321462972859,-289.7321462972859,-289.7321462972859,-312.39429760768724,-289.7321462972859,-316.30305364603885,-309.75836041332275,-320.8593145215381,-276.7893677388345,-293.5819484697897,-290.0565560700258,-287.03845817105565,-307.13580143853466,-317.55610381736415
PfIGH-CR14_KNG77990,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-345.7790743498562,-299.2201126477607,-299.2201126477607,-299.2201126477607,-299.2201126477607,-316.8648977395914,-299.2201126477607,-316.212587806046,-310.89613124350575,-314.3196694876456,-315.44804230896244,-290.00741234925897,-300.4769924560223,-308.2742231662479,-302.7500451799084,-297.8920360005319
PfIGH-CR14_KNG74417,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-305.014816355074,-278.75368599092604,-278.75368599092604,-278.75368599092604,-278.75368599092604,-294.16429856507244,-278.75368599092604,-298.85429870235015,-288.42673351879216,-296.14605268446985,-289.4125569253107,-274.04074656957664,-278.68004944473853,-276.03466640454735,-289.1194774725208,-301.1012822119481
PfIGH-CR14_KNG74135,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-257.2732921926599,-254.48401386582654,-254.48401386582654,-254.48401386582654,-254.48401386582654,-279.3255387296175,-254.48401386582654,-284.3516977734429,-276.234943809304,-291.4103405645915,-247.87576062427874,-264.29185089194317,-256.0020181504859,-254.23795153739323,-273.6487733505475,-291.2328313568401
PfIGH-CR14_KNG74419,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-369.08792762862123,-321.90312728038026,-321.90312728038026,-321.90312728038026,-321.90312728038026,-334.5328305302751,-321.90312728038026,-339.85295798063004,-338.1535043946094,-335.09090405191415,-336.45429472844467,-307.7097546528911,-326.18957131179866,-326.95413765454236,-331.70361087279116,-318.01090814826534
PfIGH-CR14_KNG73897,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-276.70217414319075,-241.52219884104005,-241.52219884104005,-241.52219884104005,-241.52219884104005,-254.87133309815144,-241.52219884104005,-262.81810698483673,-254.65450870850648,-265.9343222263169,-256.6487949168953,-248.94372711215837,-243.1043698097395,-241.83153560645175,-249.6514278005929,-271.5925065068625
PfIGH-CR14_KNG73904,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-286.64947028544043,-251.31203625524395,-251.31203625524395,-251.31203625524395,-251.31203625524395,-274.6559102038494,-251.31203625524395,-271.06354132712374,-266.34205237764627,-278.6535633175741,-264.74564568765425,-255.3766174834768,-248.90340206490893,-254.5857348540784,-259.22686920751477,-270.53632023763015
PfIT_060021400,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-292.1473532840777,-249.25569621033364,-249.25569621033364,-249.25569621033364,-249.25569621033364,-265.0786494507785,-249.25569621033364,-260.63536329926393,-260.6059666326419,-274.07540119186046,-266.44811370253115,-250.24666465598352,-246.82149789043856,-249.24323597980532,-251.84311417020393,-274.35417036879124
PfIT_040025300,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-355.52699405454297,-314.07183402893355,-314.07183402893355,-314.07183402893355,-314.07183402893355,-327.08767037608476,-314.07183402893355,-324.52631098723975,-323.54061121224345,-326.65147302736,-333.38422155998944,-312.8115942930239,-316.0056513108652,-328.27659543249257,-319.9740627260547,-320.83568339786
PfIT_120045600,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-325.2749270192674,-281.56280619701664,-281.56280619701664,-281.56280619701664,-281.56280619701664,-302.345853421349,-281.56280619701664,-291.74594800490433,-286.3475534825427,-302.1250405236576,-299.0358199772933,-279.6661387220682,-285.3934941772327,-286.09775590135564,-284.97198192761266,-316.23660630718877
PfIT_120045800,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-299.05799529862736,-263.31058368455155,-263.31058368455155,-263.31058368455155,-263.31058368455155,-278.29170329934766,-263.31058368455155,-270.05106396455625,-269.1513347271929,-277.42954172854326,-281.5664300726217,-257.68621570692477,-269.7854531749423,-261.88275444837706,-269.13100594712523,-289.45804784981954
PfIT_080014100,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-360.3844276068761,-321.28289667072664,-321.28289667072664,-321.28289667072664,-321.28289667072664,-338.95301212143653,-321.28289667072664,-335.03815662713663,-331.6569170364622,-329.166753371846,-334.8306945789364,-307.51138003387103,-325.0300617108687,-326.829439574573,-327.92718380384713,-322.6992834227204
PfIT_040025100,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-343.25414794821444,-311.5575476604832,-311.5575476604832,-311.5575476604832,-311.5575476604832,-330.5371376502958,-311.5575476604832,-329.2182218072745,-324.77618932545954,-329.5247203708377,-323.4974651739536,-301.5463662256776,-321.03760665786393,-317.550481425732,-324.9312360638517,-324.2438966823893
PfIT_040025500,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-319.7603308852018,-278.0526885848331,-278.0526885848331,-278.0526885848331,-278.0526885848331,-295.0513460752336,-278.0526885848331,-299.5206754429072,-286.6302063190123,-300.73153957532804,-297.1486839435502,-265.85559059842524,-282.17841078116146,-289.4682444117283,-284.0986467711773,-293.5922054607267
PfIT_040025800,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-341.53957347779544,-302.05087271070715,-302.05087271070715,-302.05087271070715,-302.05087271070715,-313.3327057854145,-302.05087271070715,-324.13540293673606,-314.02617920626653,-321.0310147494281,-318.1489938372015,-287.5453604909376,-307.78824627650874,-305.93301792481446,-311.371164227043,-308.9643371889991
PfIT_000010800,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-341.97050896354386,-296.4647655260609,-296.4647655260609,-296.4647655260609,-296.4647655260609,-312.6103598265771,-296.4647655260609,-312.31672245178737,-305.2704508395695,-313.50283901799486,-311.98315714654103,-283.6916923933796,-301.44671604525627,-303.75298880236966,-301.53313923453044,-306.0629329724058
PfIT_080013800,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-336.6556435521577,-293.682758564647,-293.682758564647,-293.682758564647,-293.682758564647,-304.30905516400634,-293.682758564647,-309.7395766511841,-302.46648178378894,-310.85849002370526,-310.931427854418,-280.4201995305077,-298.13727320378104,-300.38385395648254,-298.94438590231596,-302.6769187388474
PfIT_040017000,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-386.86458899065747,-342.9377503450491,-342.9377503450491,-342.9377503450491,-342.9377503450491,-361.2895692693841,-342.9377503450491,-357.9295049991778,-357.280097185633,-356.71186524235935,-360.06101814785734,-331.58873650229566,-346.94036066737095,-355.56856840218273,-353.21606217094387,-348.1925872438115
PfIT_120046200,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-353.15058090579,-321.5311862507946,-321.5311862507946,-321.5311862507946,-321.5311862507946,-337.1534649433254,-321.5311862507946,-337.0642328359208,-329.3167453303502,-336.1166549185483,-336.8665219799643,-313.6178860444704,-326.554260895049,-322.4876210326581,-327.2411203588986,-343.0666249894016
PfIT_070017200,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-287.2867299360795,-253.37718885167658,-253.37718885167658,-253.37718885167658,-253.37718885167658,-275.59316172579696,-253.37718885167658,-272.1522236553439,-266.99328249743223,-281.1960948541235,-267.6136606165265,-257.72610561242544,-249.29437672881267,-256.4013395269903,-260.3987811534129,-271.5968635672
PfKE01_130005600,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-275.72878763273775,-239.23600041400866,-239.23600041400866,-239.23600041400866,-239.23600041400866,-255.97868341805898,-239.23600041400866,-250.7226082626355,-242.7108038633491,-266.80655200063757,-248.30410355741773,-235.44840550374488,-241.8013020036072,-236.43314309893492,-244.09288616628385,-251.23701594713322
PfKE01_000006800,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-275.1116458444688,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-295.74060223463437,-271.9925541012067,-292.4128470546692,-288.47020687451675,-300.24625840740987,-263.8025982713716,-282.2057824832736,-273.4182767817367,-273.5090027235116,-287.6345719060875,-309.79177924470685
PfKE01_040027600,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-280.5304354397367,-242.06989185221997,-242.06989185221997,-242.06989185221997,-242.06989185221997,-253.40392365686216,-242.06989185221997,-256.8852165062608,-252.20010808799353,-260.79168645017506,-258.7577389612993,-247.27253555659811,-241.67705745366644,-245.64327309993783,-246.95227483941235,-268.59107995267743
PfKE01_060023700,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-222.54090437979556,-220.02738029208913,-220.02738029208913,-220.02738029208913,-220.02738029208913,-255.14282960911527,-220.02738029208913,-246.41127017239262,-238.08770199647884,-260.5110514711343,-206.21435961045637,-230.0521419420519,-221.62445155398797,-214.36152401624773,-238.89789138314597,-251.83668420625153
PfKE01_080014600,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-275.1116458444688,-271.9925541012067,-271.9925541012067,-271.9925541012067,-271.9925541012067,-295.74060223463437,-271.9925541012067,-292.4128470546692,-288.47020687451675,-300.24625840740987,-263.8025982713716,-282.2057824832736,-273.4182767817367,-273.5090027235116,-287.6345719060875,-309.79177924470685
PfKE01_080014300,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-279.65519543452297,-239.7135562932741,-239.7135562932741,-239.7135562932741,-239.7135562932741,-255.78988876499457,-239.7135562932741,-254.10102727364108,-245.61439578797876,-266.39995224245433,-255.43619445481096,-238.2434715419301,-243.20670598676855,-234.96555597848834,-246.22379915049765,-277.12821457349145
PfKE01_070015800,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-274.4707187222036,-242.44047625392705,-242.44047625392705,-242.44047625392705,-242.44047625392705,-258.6789755607132,-242.44047625392705,-261.0605795924242,-253.22862760229842,-265.20766783499846,-254.59970771005473,-245.6122660286649,-245.97418765668226,-239.89546827758625,-253.06481991063833,-267.8075159381375
PfKE01_040019800,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-355.23305807314074,-316.3290684962782,-316.3290684962782,-316.3290684962782,-316.3290684962782,-328.25129704613977,-316.3290684962782,-330.44400451709623,-326.6013669970305,-327.51237706432,-334.7031059170464,-306.5038466702548,-319.89946253619087,-324.1256146120588,-321.7220003745639,-337.00361813959233
PfKE01_120045900,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-309.4599834464538,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-269.8724882781449,-266.397432443162,-281.5006987885519,-276.9980733758221,-282.16803581245193,-288.2817150979846,-267.6826384441233,-270.8880147060961,-276.0519295540902,-270.24534574644275,-291.2453725417425
PfKE01_040019000,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-325.71484291777307,-288.11043303316796,-288.11043303316796,-288.11043303316796,-288.11043303316796,-300.71405156927676,-288.11043303316796,-307.01874510687304,-299.0385800367008,-309.30426089622296,-302.67649264944714,-272.98020801170935,-290.8829633028199,-290.1542331602653,-295.46234493581693,-298.58829622649984
PfKE01_120046100,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-309.4599834464538,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-269.8724882781449,-266.397432443162,-281.5006987885519,-276.9980733758221,-282.16803581245193,-288.2817150979846,-267.6826384441233,-270.8880147060961,-276.0519295540902,-270.24534574644275,-291.2453725417425
PfKE01_040019400,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-383.8298420473532,-345.16836466262106,-345.16836466262106,-345.16836466262106,-345.16836466262106,-365.0849569006265,-345.16836466262106,-358.1678638827686,-352.59047208068677,-365.74821807190295,-360.79316865301297,-337.02371782577893,-350.1417935877264,-353.5901994003954,-352.2217218274433,-361.6160698895342
PfKE01_120046300,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-309.4599834464538,-266.397432443162,-266.397432443162,-266.397432443162,-266.397432443162,-269.8724882781449,-266.397432443162,-281.5006987885519,-276.9980733758221,-282.16803581245193,-288.2817150979846,-267.6826384441233,-270.8880147060961,-276.0519295540902,-270.24534574644275,-291.2453725417425
PfKE01_120045400,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-310.57526350666444,-274.8254254443229,-274.8254254443229,-274.8254254443229,-274.8254254443229,-295.491926168859,-274.8254254443229,-292.43635510298145,-289.2642741566016,-301.63742028324873,-291.32286374363093,-261.6273074706072,-284.17101943797473,-279.94423917902776,-288.59738145819955,-281.7050744627247
PfKE01_070015400,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-309.783243434049,-269.8286891331466,-269.8286891331466,-269.8286891331466,-269.8286891331466,-291.57342031054566,-269.8286891331466,-282.57842520700075,-278.478095715517,-292.094079371536,-286.7378234377263,-257.77886045771726,-277.5358675910713,-278.26092181630366,-275.57063635293724,-271.09623515020996
PfKE01_040027900,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-288.5850044281773,-255.73847600960525,-255.73847600960525,-255.73847600960525,-255.73847600960525,-271.4801723374346,-255.73847600960525,-269.3383956977629,-263.6120518023668,-282.0472605358588,-267.14253428854585,-251.81248624073328,-251.15537326001973,-257.78268066936886,-262.23662444198953,-275.95451219257444
PfKE01_070016000,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-309.7835228073144,-271.577274700434,-271.577274700434,-271.577274700434,-271.577274700434,-298.5648288617262,-271.577274700434,-293.8600935548684,-287.92051774069364,-296.0772415075965,-283.6706231788618,-264.9494707653845,-276.5537327246577,-273.104097065053,-283.3185718676993,-283.9950041009085
PfKH01_120047100,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-349.6593926411049,-311.3002357261101,-311.3002357261101,-311.3002357261101,-311.3002357261101,-325.6597256043162,-311.3002357261101,-331.00144576123296,-326.3647506516866,-328.9114571458528,-321.48183897964776,-298.93116287072826,-312.68559791613586,-312.90819577165433,-318.8582119318237,-303.8845890326908
PfKH01_060024600,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-325.85661291966966,-282.50178555304336,-282.50178555304336,-282.50178555304336,-282.50178555304336,-302.821024112797,-282.50178555304336,-301.31965661252127,-293.1091463249352,-303.24449602970645,-296.34771403845804,-270.8366010738131,-286.84194071469847,-288.2655861938127,-292.9729791179795,-282.49157555027546
PfKH01_040026100,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-280.30350767932504,-244.3091145052301,-244.3091145052301,-244.3091145052301,-244.3091145052301,-258.4507498801794,-244.3091145052301,-260.51395467495263,-256.08937947962545,-262.7103358950714,-258.40928019678313,-249.58239178031627,-241.7985737835282,-245.581228190201,-251.38948346157986,-265.044038813868
PfKH01_000028300,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-297.8420350789593,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-275.6313508238363,-247.93184775376497,-264.58364874527746,-261.5090259781373,-281.6912775668143,-266.92229725439773,-250.88733296490352,-255.20882995762466,-249.881674648452,-255.13257456439544,-283.07996880971984
PfKH01_080012900,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-272.80067532561316,-235.7628760428626,-235.7628760428626,-235.7628760428626,-235.7628760428626,-260.8672884633807,-235.7628760428626,-249.7410034804639,-245.16623354953367,-265.7984319855299,-249.23608665388034,-242.98680456647574,-232.28847502056036,-234.31492745460878,-240.28282806188665,-269.58270759353155
PfKH01_040026500,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-297.8420350789593,-247.93184775376497,-247.93184775376497,-247.93184775376497,-247.93184775376497,-275.6313508238363,-247.93184775376497,-264.58364874527746,-261.5090259781373,-281.6912775668143,-266.92229725439773,-250.88733296490352,-255.20882995762466,-249.881674648452,-255.13257456439544,-283.07996880971984
PfKH01_100044800,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-351.4595257253582,-308.48803645479995,-308.48803645479995,-308.48803645479995,-308.48803645479995,-325.0305150639759,-308.48803645479995,-323.5162870642264,-316.235603922708,-326.34238311658686,-323.9597374404474,-299.4436347471534,-318.38966109273065,-318.57397713290334,-315.2321849339389,-329.08236046301016
